Customer ID,recency,frequency,monetary,segment
14393,219,1,67.94999999999999,hibernating
14395,3,9,3507.71,champions
14396,66,2,487.99000000000007,need_attention
14397,3,19,2612.96,champions
14400,150,1,574.6999999999999,hibernating
14401,5,13,4051.4799999999996,champions
14403,131,4,1475.8100000000002,at_risk
14404,34,6,1474.32,loyal_customers
14406,120,1,156.75,hibernating
14407,108,6,2157.73,cant_loose
14408,11,7,2606.53,champions
14409,72,6,2059.4500000000003,loyal_customers
14410,93,9,1105.07,cant_loose
14411,311,1,1063.0,hibernating
14412,43,2,770.0300000000001,need_attention
14413,363,1,122.7,hibernating
14414,92,7,1496.98,cant_loose
14415,2,13,5900.280000000001,champions
14416,23,2,490.2200000000001,potential_loyalists
14418,4,3,1937.25,potential_loyalists
14419,11,6,1058.06,champions
14420,100,1,387.52,hibernating
14421,58,2,813.1100000000001,need_attention
14422,1,6,4263.639999999999,champions
14423,219,1,265.2,hibernating
14424,18,1,322.08,promising
14426,24,10,4481.67,loyal_customers
14427,51,2,363.34000000000003,need_attention
14428,8,5,1244.83,champions
14431,303,1,470.36,hibernating
14432,10,6,2255.51,champions
14434,22,6,1372.8,loyal_customers
14436,99,1,89.06,hibernating
14437,366,1,63.0,hibernating
14438,307,1,131.9,hibernating
14439,320,1,2661.24,hibernating
14440,9,5,2357.6800000000003,champions
14441,1,4,1712.8900000000003,champions
14442,205,2,1589.82,at_risk
14443,54,4,1420.2,loyal_customers
14446,1,4,1039.58,champions
14447,19,5,1163.2300000000002,loyal_customers
14448,10,2,375.35,potential_loyalists
14449,19,4,907.1,loyal_customers
14450,181,3,483.24999999999994,at_risk
14451,61,2,662.59,need_attention
14452,11,2,264.44,potential_loyalists
14453,191,1,119.93,hibernating
14456,6,9,3062.3999999999996,champions
14457,311,1,113.64,hibernating
14459,156,1,1837.92,hibernating
14460,111,3,434.34000000000003,at_risk
14461,149,3,2103.0599999999995,at_risk
14462,67,11,2004.02,loyal_customers
14463,99,3,529.62,at_risk
14465,247,3,1058.62,at_risk
14466,30,7,2272.4,loyal_customers
14467,18,4,598.76,loyal_customers
14470,12,2,461.19000000000005,potential_loyalists
14472,104,8,1936.84,cant_loose
14473,75,2,234.34,at_risk
14474,47,1,547.6600000000001,about_to_sleep
14475,72,3,925.8499999999999,need_attention
14476,258,1,215.7,hibernating
14477,20,4,1309.6000000000001,loyal_customers
14479,254,2,316.24999999999994,at_risk
14480,12,1,279.05,new_customers
14481,165,2,636.51,at_risk
14482,19,6,2068.15,loyal_customers
14483,282,1,137.1,hibernating
14484,51,1,321.92,about_to_sleep
14485,39,1,165.75,about_to_sleep
14487,27,6,1196.33,loyal_customers
14488,68,1,1064.2800000000002,about_to_sleep
14489,208,1,463.38,hibernating
14491,176,2,340.93,at_risk
14493,8,5,2383.2400000000002,champions
14494,26,1,139.56,promising
14495,51,2,123.79999999999998,need_attention
14496,312,2,538.8100000000001,at_risk
14497,310,1,475.37,hibernating
14498,43,5,1957.3200000000002,loyal_customers
14499,27,3,815.3199999999999,potential_loyalists
14500,89,3,356.85,at_risk
14501,184,2,251.21,at_risk
14502,20,11,2470.67,loyal_customers
14503,4,6,3543.26,champions
14504,48,4,673.26,loyal_customers
14505,18,8,5905.64,loyal_customers
14506,18,5,2012.17,loyal_customers
14507,24,6,1383.18,loyal_customers
14508,23,2,276.42,potential_loyalists
14511,12,5,1314.8100000000002,champions
14512,188,2,275.28,at_risk
14513,101,3,455.59000000000003,at_risk
14514,62,3,1055.35,need_attention
14515,18,6,2102.0899999999997,loyal_customers
14517,34,2,330.45000000000005,need_attention
14518,65,1,174.37,about_to_sleep
14520,2,2,270.6,potential_loyalists
14522,25,4,974.54,loyal_customers
14523,109,1,241.09,hibernating
14524,32,9,1867.6800000000003,loyal_customers
14525,20,9,4332.2,loyal_customers
14527,3,55,8508.82,champions
14528,38,1,364.21999999999997,about_to_sleep
14529,61,3,620.04,need_attention
14530,26,6,2925.9100000000003,loyal_customers
14532,237,4,932.8500000000001,at_risk
14533,25,7,1949.7200000000003,loyal_customers
14534,3,18,4447.050000000001,champions
14535,61,3,2864.19,need_attention
14536,260,1,171.8,hibernating
14537,58,1,355.56000000000006,about_to_sleep
14538,65,2,388.24999999999994,need_attention
14539,16,2,537.48,potential_loyalists
14540,10,3,996.26,potential_loyalists
14541,59,8,1461.6500000000003,loyal_customers
14542,186,1,103.25000000000001,hibernating
14543,29,16,3630.3300000000004,loyal_customers
14544,25,2,2024.45,potential_loyalists
14546,6,5,2578.09,champions
14547,4,8,4007.54,champions
14548,151,2,652.8,at_risk
14549,312,1,289.24,hibernating
14550,11,2,765.62,potential_loyalists
14551,19,2,186.23000000000002,potential_loyalists
14552,152,1,165.07,hibernating
14553,20,5,859.2700000000001,loyal_customers
14554,11,4,2381.04,champions
14555,58,2,324.14,need_attention
14557,86,1,788.38,hibernating
14560,8,22,2237.7699999999995,champions
14561,76,3,1080.76,at_risk
14562,4,18,5074.77,champions
14565,96,4,3099.1200000000003,at_risk
14566,111,1,1432.0,hibernating
14567,57,2,1530.3600000000001,need_attention
14569,2,1,227.38999999999996,new_customers
14570,281,2,218.06,at_risk
14572,4,7,2832.84,champions
14573,180,9,1653.42,cant_loose
14576,373,1,35.400000000000006,hibernating
14577,13,4,859.7100000000002,champions
14578,4,1,168.63,new_customers
14581,17,1,138.6,promising
14582,41,1,114.11,about_to_sleep
14583,6,5,1052.55,champions
14584,170,4,1042.2600000000002,at_risk
14585,51,1,157.05,about_to_sleep
14586,277,1,237.36,hibernating
14587,19,9,1601.1399999999999,loyal_customers
14589,372,1,39.75,hibernating
14591,16,4,1447.14,loyal_customers
14592,36,3,570.4599999999999,need_attention
14593,22,3,617.99,potential_loyalists
14594,8,2,379.8299999999999,potential_loyalists
14595,20,6,1740.6000000000001,loyal_customers
14597,12,2,883.1500000000001,potential_loyalists
14598,45,1,221.97,about_to_sleep
14600,306,1,393.33,hibernating
14601,11,1,213.96000000000004,new_customers
14603,275,1,660.0,hibernating
14606,2,93,12156.650000000001,champions
14607,16,14,16569.5,loyal_customers
14608,5,4,1785.1499999999999,champions
14609,73,4,601.5600000000001,at_risk
14616,243,3,406.08000000000004,at_risk
14618,10,3,553.44,potential_loyalists
14619,246,1,394.43999999999994,hibernating
14620,206,2,412.78000000000003,at_risk
14621,2,5,1788.3600000000004,champions
14622,185,1,320.58,hibernating
14623,33,5,889.2499999999999,loyal_customers
14624,58,2,225.84999999999997,need_attention
14625,197,2,899.63,at_risk
14626,24,4,2791.27,loyal_customers
14628,92,2,671.9599999999999,at_risk
14629,5,2,959.01,potential_loyalists
14631,51,3,1006.98,need_attention
14632,263,1,114.56,hibernating
14633,267,1,344.9000000000001,hibernating
14636,37,2,609.8500000000001,need_attention
14638,51,1,443.6,about_to_sleep
14639,53,6,2984.49,loyal_customers
14640,25,6,2125.08,loyal_customers
14641,22,1,110.46,promising
14642,59,1,96.12,about_to_sleep
14643,171,2,693.81,at_risk
14644,68,2,830.76,need_attention
14645,157,2,597.0899999999999,at_risk
14646,2,74,280206.02,champions
14647,202,1,243.21999999999997,hibernating
14649,5,4,1417.29,champions
14651,68,2,654.5999999999999,need_attention
14652,78,1,114.18,hibernating
14653,2,7,1947.5499999999997,champions
14655,9,4,1932.23,champions
14656,170,2,291.05,at_risk
14657,18,4,848.22,loyal_customers
14658,6,2,247.14999999999998,potential_loyalists
14659,9,9,2529.93,champions
14660,87,2,285.73999999999995,at_risk
14661,27,1,107.95,promising
14662,29,4,771.1700000000001,loyal_customers
14664,20,2,637.8900000000001,potential_loyalists
14665,61,5,1835.6999999999998,loyal_customers
14666,25,1,195.25,promising
14667,11,25,9241.2,champions
14669,242,3,1269.9900000000002,at_risk
14670,281,2,411.53000000000003,at_risk
14672,235,2,765.55,at_risk
14673,4,5,1736.4,champions
14675,17,1,604.7500000000001,promising
14676,32,6,2548.2400000000002,loyal_customers
14680,26,16,28754.11,loyal_customers
14681,72,3,498.95,need_attention
14682,188,2,52.0,at_risk
14684,26,5,1236.2799999999997,loyal_customers
14687,107,1,628.3799999999999,hibernating
14688,8,21,5630.870000000001,champions
14689,209,1,112.80000000000001,hibernating
14690,45,2,371.7,need_attention
14691,31,5,2114.33,loyal_customers
14692,138,4,591.5500000000001,at_risk
14693,265,1,172.9,hibernating
14696,5,7,2078.95,champions
14697,219,2,188.60999999999996,at_risk
14698,2,5,1250.76,champions
14699,215,1,109.13000000000001,hibernating
14700,33,3,2235.2999999999997,potential_loyalists
14701,11,9,2549.37,champions
14702,2,17,3292.1400000000003,champions
14703,15,1,318.16999999999996,promising
14704,12,9,1546.9099999999999,champions
14705,199,1,179.0,hibernating
14708,3,3,1126.37,potential_loyalists
14709,16,13,4921.040000000001,loyal_customers
14710,15,4,606.13,loyal_customers
14711,11,11,2868.7999999999997,champions
14712,30,3,917.07,potential_loyalists
14713,10,11,2666.36,champions
14714,25,1,160.19,promising
14715,25,4,867.3800000000001,loyal_customers
14716,44,2,329.67999999999995,need_attention
14719,2,5,1602.13,champions
14720,6,3,663.8100000000002,potential_loyalists
14722,148,1,187.92,hibernating
14723,11,6,1158.3,champions
14725,25,1,718.08,promising
14727,275,1,268.58,hibernating
14729,374,1,313.49000000000007,hibernating
14730,2,8,2005.06,champions
14731,48,3,380.02000000000004,need_attention
14732,9,8,2702.49,champions
14733,17,12,9585.91,loyal_customers
14735,4,32,6065.6900000000005,champions
14737,4,3,1164.55,potential_loyalists
14738,43,7,1314.45,loyal_customers
14739,5,7,3902.2799999999997,champions
14740,198,3,1448.2099999999998,at_risk
14741,12,6,1400.3400000000001,champions
14744,17,7,1099.98,loyal_customers
14745,113,5,1220.2600000000002,at_risk
14747,250,1,328.19999999999993,hibernating
14748,30,5,1415.75,loyal_customers
14752,44,1,389.63999999999993,about_to_sleep
14753,88,1,563.1499999999999,hibernating
14754,45,2,638.05,need_attention
14755,10,11,5010.280000000001,champions
14756,16,1,738.9599999999998,promising
14757,76,1,420.50000000000006,hibernating
14758,145,4,1484.06,at_risk
14759,5,3,1625.97,potential_loyalists
14760,298,1,89.2,hibernating
14761,59,2,255.89999999999998,need_attention
14762,264,1,300.52,hibernating
14764,47,1,278.3,about_to_sleep
14765,30,3,254.11,potential_loyalists
14766,9,6,2473.37,champions
14768,18,2,192.60000000000002,potential_loyalists
14769,3,8,10674.75,champions
14770,233,2,876.42,at_risk
14772,113,1,139.26,hibernating
14775,59,3,1011.8999999999999,need_attention
14776,52,11,2538.2999999999997,loyal_customers
14778,128,2,730.8599999999999,at_risk
14779,281,3,386.15,at_risk
14780,55,2,447.68,need_attention
14782,320,1,200.10000000000002,hibernating
14784,27,2,289.99,potential_loyalists
14785,11,2,77.4,potential_loyalists
14788,8,2,679.4399999999998,potential_loyalists
14789,29,1,197.64000000000001,promising
14790,17,4,745.0600000000001,loyal_customers
14792,64,1,6.2,about_to_sleep
14793,22,1,228.99,promising
14794,3,7,1319.91,champions
14795,167,1,131.45,hibernating
14796,2,17,8022.49,champions
14798,53,3,173.74,need_attention
14799,52,1,157.70000000000002,about_to_sleep
14800,48,12,4339.74,loyal_customers
14801,62,1,193.13999999999996,about_to_sleep
14803,163,3,845.55,at_risk
14804,9,1,353.27,new_customers
14805,16,4,554.6500000000001,loyal_customers
14806,76,1,193.39,hibernating
14808,40,8,2741.17,loyal_customers
14810,41,11,2087.88,loyal_customers
14813,370,2,155.42999999999998,at_risk
14815,37,2,778.5,need_attention
14816,198,1,271.85,hibernating
14817,201,2,1110.3400000000001,at_risk
14818,74,3,657.8,at_risk
14819,65,2,272.07,need_attention
14820,22,4,507.28999999999996,loyal_customers
14821,367,1,48.800000000000004,hibernating
14823,181,3,321.42999999999995,at_risk
14824,11,4,1127.7100000000003,champions
14825,4,12,2226.9100000000003,champions
14828,197,3,2139.76,at_risk
14829,30,4,697.55,loyal_customers
14830,54,1,197.13,about_to_sleep
14834,18,6,1720.3,loyal_customers
14836,11,3,102.44999999999999,potential_loyalists
14837,90,4,1649.5000000000002,at_risk
14840,268,1,62.85,hibernating
14841,54,6,3295.7599999999998,loyal_customers
14842,44,4,2824.6899999999996,loyal_customers
14844,64,4,3189.8100000000004,loyal_customers
14847,149,1,309.4,hibernating
14849,22,25,7930.54,loyal_customers
14850,312,1,325.75,hibernating
14851,24,2,511.3499999999999,potential_loyalists
14852,59,6,2836.69,loyal_customers
14853,25,2,475.79999999999995,potential_loyalists
14854,79,7,2759.8300000000004,cant_loose
14855,120,2,645.65,at_risk
14856,37,3,1311.38,need_attention
14857,60,2,1173.12,need_attention
14859,13,4,1353.74,champions
14860,20,1,170.32,promising
14861,53,1,125.79000000000002,about_to_sleep
14862,26,2,841.2,potential_loyalists
14863,30,1,266.76,promising
14865,8,2,52.2,potential_loyalists
14866,11,12,14389.900000000001,champions
14867,186,3,710.28,at_risk
14868,4,8,2953.59,champions
14869,9,2,725.7,potential_loyalists
14870,262,1,327.24999999999994,hibernating
14871,4,4,522.38,champions
14873,211,1,519.6800000000001,hibernating
14875,108,2,1465.3199999999997,at_risk
14878,13,9,1485.5400000000002,champions
14880,78,3,706.1900000000002,at_risk
14881,20,1,255.4,promising
14882,27,2,589.7,potential_loyalists
14883,19,6,761.5899999999999,loyal_customers
14885,132,1,765.3199999999999,hibernating
14886,253,1,364.79999999999995,hibernating
14887,80,1,1862.0,hibernating
14888,208,1,369.2,hibernating
14889,337,1,135.9,hibernating
14890,254,1,125.65,hibernating
14891,149,2,554.38,at_risk
14893,10,2,1237.8500000000001,potential_loyalists
14894,86,1,655.7499999999999,hibernating
14895,8,20,11138.71,champions
14896,205,2,468.77000000000004,at_risk
14897,8,4,1366.38,champions
14898,24,6,1303.52,loyal_customers
14901,12,9,1421.29,champions
14902,26,1,332.66,promising
14903,22,5,2810.63,loyal_customers
14904,3,2,1025.44,potential_loyalists
14905,158,2,616.15,at_risk
14907,4,7,3501.1000000000004,champions
14908,75,1,277.79999999999995,hibernating
14910,3,4,434.35,champions
14911,2,201,143825.06,champions
14912,17,2,867.85,potential_loyalists
14913,36,4,1227.43,loyal_customers
14915,92,2,307.48,at_risk
14916,71,4,1268.98,loyal_customers
14918,116,2,1610.1499999999996,at_risk
14920,213,2,977.77,at_risk
14921,31,2,1316.0700000000002,potential_loyalists
14923,51,1,749.1,about_to_sleep
14924,246,1,310.05,hibernating
14929,33,1,223.88,promising
14930,109,3,2372.8599999999997,at_risk
14931,5,5,1257.68,champions
14932,366,1,363.53,hibernating
14934,82,2,1890.94,at_risk
14935,298,1,1784.71,hibernating
14936,34,8,8137.020000000001,loyal_customers
14937,57,3,1621.88,need_attention
14944,30,12,5900.25,loyal_customers
14946,15,1,100.9,promising
14947,73,2,290.82000000000005,at_risk
14948,24,6,1101.97,loyal_customers
14950,20,1,371.2,promising
14951,80,1,311.69000000000005,hibernating
14952,60,11,8099.489999999999,loyal_customers
14953,26,1,289.82000000000005,promising
14954,13,1,336.16999999999996,new_customers
14957,254,1,58.49,hibernating
14958,148,3,499.68,at_risk
14959,65,4,695.4199999999998,loyal_customers
14960,9,2,221.26999999999998,potential_loyalists
14961,11,9,7044.68,champions
14962,271,1,126.70000000000002,hibernating
14963,10,5,1487.8,champions
14964,248,1,206.21,hibernating
14965,97,2,599.0,at_risk
14966,15,1,191.32,promising
14967,50,1,463.8,about_to_sleep
14968,31,1,147.59000000000003,promising
14970,69,4,1592.06,loyal_customers
14971,36,3,1116.5700000000002,need_attention
14972,129,1,114.77,hibernating
14973,108,3,1314.4499999999998,at_risk
14974,38,1,114.39,about_to_sleep
14975,58,1,279.94,about_to_sleep
14976,58,7,790.86,loyal_customers
14978,73,5,1931.42,at_risk
14981,247,1,102.12,hibernating
14984,20,2,213.27,potential_loyalists
14985,199,2,296.75,at_risk
14987,16,2,326.4,potential_loyalists
14988,212,1,334.53999999999996,hibernating
14995,39,2,233.23000000000002,need_attention
14997,47,3,546.2,need_attention
14998,171,2,429.87,at_risk
15000,48,1,490.52000000000004,about_to_sleep
15002,116,4,1641.7599999999998,at_risk
15004,148,1,1246.3200000000002,hibernating
15005,16,28,6316.57,loyal_customers
15006,52,1,502.09000000000003,about_to_sleep
15007,160,1,156.91000000000003,hibernating
15009,13,3,1261.78,potential_loyalists
15010,36,1,308.94,about_to_sleep
15012,54,2,423.04,need_attention
15014,44,2,260.17,need_attention
15016,173,1,170.04,hibernating
15017,34,1,125.58000000000001,about_to_sleep
15018,39,3,496.21,need_attention
15019,267,1,265.99999999999994,hibernating
15021,9,9,1914.8200000000002,champions
15022,12,4,905.0400000000001,champions
15023,4,11,6802.76,champions
15024,10,10,1661.33,champions
15025,34,1,377.01,about_to_sleep
15026,81,3,469.0,at_risk
15027,31,4,1066.15,loyal_customers
15028,9,4,627.1300000000001,champions
15030,72,2,518.28,need_attention
15031,5,4,668.1400000000001,champions
15032,257,3,4959.1,at_risk
15033,5,10,2586.67,champions
15034,16,8,4308.610000000001,loyal_customers
15035,90,1,252.73000000000002,hibernating
15036,73,3,465.5499999999999,at_risk
15038,59,6,705.49,loyal_customers
15039,10,47,19914.44,champions
15041,171,1,180.35000000000002,hibernating
15042,200,1,135.93,hibernating
15043,32,1,537.0,promising
15044,20,17,7700.23,loyal_customers
15045,152,2,735.6600000000001,at_risk
15046,10,15,5213.7699999999995,champions
15047,270,1,343.61999999999995,hibernating
15048,66,4,384.05,loyal_customers
15049,274,1,121.17000000000002,hibernating
15050,26,3,1782.09,potential_loyalists
15051,24,3,1391.6100000000001,potential_loyalists
15052,320,1,215.78,hibernating
15053,5,3,697.7900000000001,potential_loyalists
15054,13,2,302.1,potential_loyalists
15057,276,2,1489.5,at_risk
15058,26,11,2124.9900000000002,loyal_customers
15059,41,9,1337.7199999999998,loyal_customers
15060,9,4,303.09000000000003,champions
15061,4,48,54534.14,champions
15062,72,4,987.86,loyal_customers
15063,214,1,370.79999999999995,hibernating
15065,38,4,3158.13,loyal_customers
15066,54,1,893.59,about_to_sleep
15067,79,3,1744.76,at_risk
15068,47,2,553.36,need_attention
15069,180,1,1109.5300000000002,hibernating
15070,373,1,106.2,hibernating
15071,94,2,982.07,at_risk
15073,10,3,1043.4099999999999,potential_loyalists
15074,106,1,748.87,hibernating
15075,78,1,773.03,hibernating
15076,173,1,880.8499999999999,hibernating
15078,8,32,9743.11,champions
15079,213,4,895.61,at_risk
15081,23,5,504.79999999999995,loyal_customers
15083,257,1,88.19999999999999,hibernating
15087,282,1,306.94,hibernating
15088,22,2,1160.0699999999997,potential_loyalists
15089,11,6,2420.84,champions
15090,309,1,381.32,hibernating
15091,68,1,480.71,about_to_sleep
15092,216,2,457.80999999999995,at_risk
15093,19,6,4597.0199999999995,loyal_customers
15095,104,4,1370.6,at_risk
15096,43,1,219.39,about_to_sleep
15097,5,1,248.07999999999998,new_customers
15098,183,3,39916.5,at_risk
15099,85,1,410.48,hibernating
15100,334,3,876.0,at_risk
15101,9,2,317.53,potential_loyalists
15103,32,2,703.3599999999999,potential_loyalists
15104,197,2,1027.44,at_risk
15105,19,7,2298.9300000000003,loyal_customers
15106,18,5,1422.52,loyal_customers
15107,312,6,319.5,cant_loose
15108,142,4,1300.25,at_risk
15109,246,1,484.9500000000001,hibernating
15110,24,4,996.1,loyal_customers
15111,30,3,1567.4799999999998,potential_loyalists
15113,10,3,3609.3299999999995,potential_loyalists
15114,31,10,2760.5599999999995,loyal_customers
15115,19,1,340.11,promising
15116,18,4,1352.75,loyal_customers
15117,15,5,1551.7800000000002,loyal_customers
15118,135,1,244.8,hibernating
15119,246,1,266.4,hibernating
15120,134,1,358.8199999999999,hibernating
15121,51,2,457.72,need_attention
15122,115,3,1633.7799999999997,at_risk
15123,8,2,2199.3100000000004,potential_loyalists
15124,23,2,184.19000000000003,potential_loyalists
15125,26,15,11528.480000000001,loyal_customers
15127,66,1,406.53000000000003,about_to_sleep
15128,61,4,1471.0,loyal_customers
15129,51,11,3447.4,loyal_customers
15130,170,1,330.11000000000007,hibernating
15132,19,5,977.93,loyal_customers
15133,128,3,982.4199999999998,at_risk
15134,15,8,1387.99,loyal_customers
15135,240,1,139.04999999999998,hibernating
15136,3,4,1286.7000000000003,champions
15139,240,2,178.96,at_risk
15140,53,7,2354.25,loyal_customers
15142,47,1,498.74000000000007,about_to_sleep
15143,226,1,259.45,hibernating
15144,9,17,6580.4400000000005,champions
15145,5,4,1194.7300000000002,champions
15146,165,2,1327.16,at_risk
15147,241,1,623.5,hibernating
15148,11,1,301.29,new_customers
15149,134,1,520.8,hibernating
15150,18,10,5314.469999999999,loyal_customers
15152,10,13,4745.6900000000005,champions
15153,32,1,329.25,promising
15154,76,1,296.42,hibernating
15156,2,3,961.4899999999999,potential_loyalists
15157,4,3,1936.0700000000004,potential_loyalists
15158,46,1,401.4000000000001,about_to_sleep
15159,2,30,18641.010000000002,champions
15160,358,1,158.16000000000003,hibernating
15163,19,2,304.4699999999999,potential_loyalists
15164,69,3,843.0499999999998,need_attention
15165,374,1,487.75,hibernating
15167,321,1,163.00000000000003,hibernating
15168,26,1,106.56,promising
15171,332,1,1289.5,hibernating
15172,9,5,1624.05,champions
15174,323,1,135.75,hibernating
15175,72,1,224.14000000000004,about_to_sleep
15178,261,1,40.5,hibernating
15179,19,5,2206.9500000000003,loyal_customers
15180,368,1,87.5,hibernating
15181,67,3,689.48,need_attention
15182,155,2,622.8499999999998,at_risk
15184,30,2,406.76,potential_loyalists
15185,71,1,310.62,about_to_sleep
15186,15,2,411.41,potential_loyalists
15187,2,16,4777.180000000001,champions
15189,2,41,16225.390000000003,champions
15192,120,3,1044.3200000000002,at_risk
15193,61,1,499.31999999999994,about_to_sleep
15194,4,15,7616.530000000001,champions
15195,3,1,3861.0,new_customers
15197,11,3,1079.6100000000001,potential_loyalists
15198,93,2,193.64,at_risk
15199,60,4,1268.6999999999998,loyal_customers
15201,88,5,1236.54,at_risk
15203,26,6,1827.8,loyal_customers
15204,358,1,316.58,hibernating
15205,86,2,653.24,at_risk
15206,11,4,420.3,champions
15208,2,5,870.12,champions
15210,226,1,331.18,hibernating
15211,61,2,894.41,need_attention
15212,242,1,101.79999999999998,hibernating
15213,319,2,328.35,at_risk
15214,2,8,1661.44,champions
15215,47,3,734.9399999999999,need_attention
15216,88,1,96.6,hibernating
15218,11,11,5756.89,champions
15219,177,1,305.75,hibernating
15220,52,6,1778.9599999999996,loyal_customers
15221,367,1,403.25,hibernating
15222,319,1,585.0,hibernating
15223,226,2,755.75,at_risk
15224,359,2,322.0799999999999,at_risk
15225,235,1,409.4000000000001,hibernating
15226,311,1,154.41,hibernating
15227,37,5,1219.4,loyal_customers
15228,67,4,3386.71,loyal_customers
15230,240,2,429.6,at_risk
15232,114,2,612.0600000000001,at_risk
15234,277,1,197.00000000000006,hibernating
15235,218,12,2247.51,cant_loose
15236,299,1,321.04999999999995,hibernating
15237,2,4,1412.3200000000002,champions
15238,30,3,1071.99,potential_loyalists
15239,11,2,780.59,potential_loyalists
15240,45,5,1706.57,loyal_customers
15241,67,8,1756.44,loyal_customers
15243,75,1,316.68,hibernating
15244,66,2,631.5699999999999,need_attention
15245,135,3,2515.84,at_risk
15246,239,2,514.15,at_risk
15247,123,1,356.0,hibernating
15249,32,13,6688.459999999999,loyal_customers
15251,10,11,10484.99,champions
15252,37,2,740.78,need_attention
15253,17,5,918.1999999999998,loyal_customers
15254,128,1,300.36000000000007,hibernating
15255,67,1,890.85,about_to_sleep
15256,149,1,98.45,hibernating
15257,284,1,317.15,hibernating
15258,169,2,623.1600000000001,at_risk
15260,101,7,1810.77,cant_loose
15261,136,1,254.81999999999996,hibernating
15262,324,1,178.95000000000002,hibernating
15263,107,1,156.50999999999996,hibernating
15264,65,1,393.7400000000001,about_to_sleep
15265,152,2,1506.12,at_risk
15266,339,1,119.30000000000001,hibernating
15267,23,5,1717.36,loyal_customers
15269,24,1,408.8,promising
15270,16,7,2379.49,loyal_customers
15271,8,15,2507.07,champions
15272,58,2,721.94,need_attention
15274,5,2,716.57,potential_loyalists
15275,38,1,615.14,about_to_sleep
15276,67,1,135.31,about_to_sleep
15277,47,1,255.89999999999998,about_to_sleep
15279,355,1,290.51,hibernating
15280,173,1,113.12,hibernating
15281,59,9,2332.1499999999996,loyal_customers
15286,50,1,240.55,about_to_sleep
15287,23,2,486.69,potential_loyalists
15288,44,5,2306.5200000000004,loyal_customers
15289,30,3,939.78,potential_loyalists
15290,5,18,7943.219999999999,champions
15291,26,15,4668.300000000001,loyal_customers
15292,202,1,180.94,hibernating
15296,51,6,3672.8599999999997,loyal_customers
15297,11,3,641.94,potential_loyalists
15298,3,12,4799.9,champions
15299,68,7,4507.01,loyal_customers
15300,65,1,496.43999999999994,about_to_sleep
15301,51,12,5070.349999999999,loyal_customers
15303,291,1,574.02,hibernating
15304,61,8,694.4000000000002,loyal_customers
15306,65,3,1174.35,need_attention
15307,96,1,205.3,hibernating
15308,275,1,310.46999999999997,hibernating
15311,1,91,60767.899999999994,champions
15312,76,4,924.85,at_risk
15313,111,1,52.0,hibernating
15314,200,1,327.96999999999997,hibernating
15315,65,2,570.5000000000001,need_attention
15316,327,1,165.0,hibernating
15318,4,1,312.62,new_customers
15319,284,1,204.5,hibernating
15320,45,1,267.13000000000005,about_to_sleep
15321,71,3,2748.3100000000004,need_attention
15322,86,1,679.68,hibernating
15325,104,1,162.29000000000002,hibernating
15326,334,1,311.7099999999999,hibernating
15327,53,1,208.75,about_to_sleep
15329,40,3,1049.7,need_attention
15330,33,2,714.9599999999999,potential_loyalists
15332,367,4,1661.06,at_risk
15333,209,1,1028.56,hibernating
15334,157,3,351.67,at_risk
15335,54,1,173.97,about_to_sleep
15339,67,2,574.0699999999999,need_attention
15341,81,1,2020.52,hibernating
15342,130,1,406.09,hibernating
15343,88,1,364.5,hibernating
15344,1,3,563.9399999999999,potential_loyalists
15345,46,1,393.53999999999996,about_to_sleep
15346,333,1,252.42000000000002,hibernating
15347,367,1,201.59999999999997,hibernating
15348,73,1,158.04,hibernating
15349,159,2,473.80999999999995,at_risk
15350,374,1,115.65,hibernating
15351,13,7,1960.11,champions
15353,255,2,777.0200000000002,at_risk
15355,30,2,277.05000000000007,potential_loyalists
15356,32,10,2766.5,loyal_customers
15358,5,22,8347.2,champions
15360,40,1,427.92999999999995,about_to_sleep
15361,362,1,418.9200000000001,hibernating
15363,373,1,326.0,hibernating
15364,96,2,913.1900000000002,at_risk
15365,26,7,2314.32,loyal_customers
15366,76,2,602.5100000000001,at_risk
15367,58,4,1877.5900000000004,loyal_customers
15368,22,1,446.94000000000005,promising
15370,41,7,2386.05,loyal_customers
15372,138,1,2007.4,hibernating
15373,9,12,2415.9100000000003,champions
15374,129,1,168.0,hibernating
15376,41,3,1233.3599999999997,need_attention
15379,170,7,3703.29,cant_loose
15380,9,5,1690.26,champions
15381,214,2,596.85,at_risk
15382,15,6,5955.709999999999,loyal_customers
15384,170,2,642.41,at_risk
15385,41,1,316.88,about_to_sleep
15386,187,1,394.14,hibernating
15388,271,1,140.54,hibernating
15389,173,1,500.0,hibernating
15392,5,4,1535.53,champions
15393,17,2,231.86,potential_loyalists
15394,10,4,2183.5400000000004,champions
15395,326,1,107.45000000000002,hibernating
15396,113,1,288.17999999999995,hibernating
15397,290,1,94.0,hibernating
15398,17,2,1345.5300000000002,potential_loyalists
15399,2,3,815.77,potential_loyalists
15400,93,5,716.2,at_risk
15402,149,2,626.77,at_risk
15405,190,1,349.1,hibernating
15406,32,2,510.71000000000004,potential_loyalists
15407,34,4,1056.44,loyal_customers
15408,265,1,267.18,hibernating
15410,85,8,3450.8400000000006,cant_loose
15411,27,4,1358.88,loyal_customers
15412,172,1,190.53,hibernating
15414,10,3,774.9,potential_loyalists
15415,314,1,572.81,hibernating
15416,65,4,3984.3199999999997,loyal_customers
